tweet_id,retweet,text,source,screen_name,name,location,description,followers,following,created_at,created_at_seconds,hashtag1,hashtag2,url1,url2,mention1,mention2,lat,lon
247546685247590401,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/I8kSPJIk,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",setestclient,setest,,,112,99,Mon Nov 08 19:14:57 +0000 2010,1347869103.0,,,http://t.co/I8kSPJIk,,,,,
247546688166830081,,#TeamFollowBack UN ambassador says Libya attack was spontaneous - Newsday http://t.co/7UavAKwP #FF @Kaijzer,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",TweetingKaijzer,Tweets for Kaijzer,Sweden,#TeamKaijzer #Follow @Kaijzer,6439,6563,Sun Jul 03 21:05:03 +0000 2011,1347869104.0,TeamFollowBack,FF,http://t.co/7UavAKwP,,Kaijzer,,,
247546688439463937,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/k0TVq5zl,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",worldsamazingin,Worlds Amazing Info,World,"world amazing things, world amazing news, world amazing most expensive things, amazing images, amazing cars, tallest buildings, amazing animals, amazing hotels",2017,2216,Wed Oct 13 14:02:01 +0000 2010,1347869104.0,,,http://t.co/k0TVq5zl,,,,,
247546688502366209,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/5wnvK7mr,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dhavalp9201,Dhaval Patel,Ahmedabad,"World amazing information, facts, things, pictures, news",1477,1466,Tue Sep 08 12:38:44 +0000 2009,1347869104.0,,,http://t.co/5wnvK7mr,,,,,
247546692457603072,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/MgkAGV5z,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",biscoitimm_news,Matheus Cardoso,Brasil,"as melhores noticias atualizadas a cada momento, follow-me =)",670,95,Sat Jul 16 16:25:49 +0000 2011,1347869105.0,,,http://t.co/MgkAGV5z,,,,,
247546696236666880,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/dqc3xDJy,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",MichaelSalesd23,Michael Sales,Brazil,"Me Add no Face www.facebook.com/michaelsalesd23

",978,91,Tue May 11 23:27:56 +0000 2010,1347869106.0,,,http://t.co/dqc3xDJy,,,,,
247546728050462720,,http://t.co/XLSrjSHQ Susan Rice: Libya Protests 'Hijacked' by Extremists,"<a href=""http://blorpy.org/"" rel=""nofollow"">sketch</a>",LibyaSketch,LibyaSketch,,,374,1929,Fri May 25 10:09:18 +0000 2012,1347869113.0,,,http://t.co/XLSrjSHQ,,,,,
247546733033320449,,http://t.co/DWvMWPso Romney hits new low in Libya remarks,"<a href=""http://blorpy.org/"" rel=""nofollow"">sketch</a>",LibyaSketch,LibyaSketch,,,374,1929,Fri May 25 10:09:18 +0000 2012,1347869115.0,,,http://t.co/DWvMWPso,,,,,
247546865653010433,,Libya Violence: Preplanned Attack or Spontaneous Riot?: The president of Libya says he believes Al Qaeda is resp... http://t.co/BcocGbLm,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",KJVSubjectBible,KJV Subject Bible,,The Subject Bible,134,668,Tue Oct 11 13:42:40 +0000 2011,1347869146.0,,,http://t.co/BcocGbLm,,,,,
247546882082091008,,Just saw people from Libya burn an American flag and stomp on it. That really ticks me off. #smh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ralphieboy15,Ralph Barahona,"College Station, TX","Texan by birth, Aggie by the grace of God. ",392,391,Wed Aug 17 01:43:34 +0000 2011,1347869150.0,smh,,,,,,,
247546896141410304,,"#Iraq,#Libya#Syria and now #Pakistan. Same #UN and same responsibility to make excuse for foriegn intervention under the same old doctrine!",web,Faraankhan,Faraan Khan,Khuzdar,"CyberTrooper, Work against traitors/enemies of Pakistan.
If you are one of them, then your good days are counted.",235,54,Thu Jun 09 15:31:35 +0000 2011,1347869153.0,Iraq,Pakistan,,,,,,
247546950520557568,,UN ambassador says Libya attack was spontaneous: A deadly assault on a U.S. consulate in Libya was a spontaneous... http://t.co/1BcQPkYK,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",stpaulbuzz,StPaul Buzz,"St Paul,MN","A ticker tape of everything happening in St Paul. We curate the best Twitter feeds for news, daily deals, and things to do, all for you!",301,258,Tue Jun 19 05:34:25 +0000 2012,1347869166.0,,,http://t.co/1BcQPkYK,,,,,
247546957835427840,,"US War Crimes/Genocide in Iraq, Afghanistan (Bush Created) and now Libya...: http://t.co/8c3RUbQ4 via @youtube","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",SDRainbows,fight ignorance,Everywhere,"Rainbow in the Horizon
For justice, democracy and human rights.
Everyone has a right for a bite of the pie. Everyone.",310,664,Sat May 02 14:12:48 +0000 2009,1347869168.0,,,http://t.co/8c3RUbQ4,,YouTube,,,
247547056061837313,,The us has Iran surrounded. atack Iraq libya afghanistan.. net yahoo isent the pravokoteer... see ya dogs n ponys,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",16high,Bloomingdales! :-),cali,I Have A Time Machine. Time travel. Space n Time. Eh? Stickers. ,178,220,Fri Jun 26 17:41:19 +0000 2009,1347869192.0,,,,,,,,
247547114090016769,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/OVD4fnXY,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",MaestroIdiomas,MaestroBR Idiomas,,,96,198,Wed Jul 04 21:12:18 +0000 2012,1347869205.0,,,http://t.co/OVD4fnXY,,,,,
247547180850761728,,"“@rovibe71: Libyan official warned US 3 full days before attack, US gov't did nothing - http://t.co/lGEtFIht  #POTUS #obama #AmbassadorRice""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frobertparker,Robert Parker,"Houston,TX","A moderate Conservative, Southern Baptist, 40-something Texan who is a fan of anything Texas Longhorns & Houston pro sports! - Joshua 1:9",352,1051,Wed Aug 19 02:05:10 +0000 2009,1347869221.0,POTUS,obama,http://t.co/lGEtFIht,,rovibe71,,,
247547224207282176,,This Libya shit done spread to 33 countries.. This done gone further than that video that was made.,web,2RAW4THESTREET_,17 Year Old Freshman,"Times Square, New York City",Trying to make the world a better place. #Occupy #ULL16,460,215,Fri Jul 16 15:48:15 +0000 2010,1347869232.0,,,,,,,,
247547295334293504,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/mz1S68Mp,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Iaminsured,Anthonio Sergio,,"Hey, I am in insurance business for more than 10 years. If you need any advice,  please send me a message",307,669,Thu Apr 01 12:25:01 +0000 2010,1347869249.0,,,http://t.co/mz1S68Mp,,,,,
247547296273809409,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/17MBycWS,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",NewsCastSerbia,NewsCaster Serbia,SERBIA,GREAT NEWS FROM SERBIA,219,136,Sun Aug 28 15:00:12 +0000 2011,1347869249.0,,,http://t.co/17MBycWS,,,,,
247547296282185728,247524431767945218,RT @jbarooah: John McCain says attack on US officials in Libya were planned by terrorists: http://t.co/rc7sIJbM,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ARBassa,Abdul-Rehaman Bassa,California,Writer; Reader; Photographer; Aquarist; Horticulturist; Historian; Post-Colonial Critic; Alleged Hipster; UC Davis '12.,101,78,Sun May 10 05:57:16 +0000 2009,1347869249.0,,,http://t.co/rc7sIJbM,,jbarooah,,,
247547305463521281,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/bRitJhmA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",zawtunaung,zawtunaung,"tokyo, japan","nothing special, but love and peace, freedom.
",181,431,Sat Sep 13 16:36:52 +0000 2008,1347869251.0,,,http://t.co/bRitJhmA,,,,,
247547318818193409,,UN ambassador says Libya attack was spontaneous - Newsday http://t.co/iEVBMvye,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",doublehead2,double head ,,"Есть опыт в парфюмерии, люблю кошек, часто готовлю луковый суп. ;)",17,11,Mon Jul 09 22:31:32 +0000 2012,1347869254.0,,,http://t.co/iEVBMvye,,,,,
247547321150214144,,Removing the Shackles: There is NO Embassy in Behghazi Libya!!! http://t.co/rBmo3igK #Libya,web,Starseed52,Starseed,,"Survived an EF-5 tornado which demolished home, property, town on April 27,2011. Many THANKS 2 ALL who have sent Love, Light, Peace, Support my way! ",2430,2122,Wed Oct 28 03:58:21 +0000 2009,1347869255.0,Libya,,http://t.co/rBmo3igK,,,,,
247547322144288768,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/zYjNrniz,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Zapchiks,Zapchiks,Latvia,Just freak...,584,1575,Wed Aug 01 08:53:03 +0000 2012,1347869255.0,,,http://t.co/zYjNrniz,,,,,
247547322895060992,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/zmuERhQ5,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",MegaTrakaPele,Mega Traka Pele,,"News from Crazy Mouse
With Google news support",107,363,Fri Aug 10 11:00:05 +0000 2012,1347869255.0,,,http://t.co/zmuERhQ5,,,,,
247547325344526336,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/zjA31k9d,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",fafaniyah,FhafanAlhrickVincent,"Makassar, Sulawesi Selatan"," I’m just a boy, standing in front of the world, asking you to follow me ",329,1016,Tue Apr 19 04:26:32 +0000 2011,1347869256.0,,,http://t.co/zjA31k9d,,,,,
247547355740651520,,#UN team is now paving way for #Libya styled foriegn invasion in #Pakistan by declaring #Pakistan un-sound for '#humanrights',web,Faraankhan,Faraan Khan,Khuzdar,"CyberTrooper, Work against traitors/enemies of Pakistan.
If you are one of them, then your good days are counted.",235,54,Thu Jun 09 15:31:35 +0000 2011,1347869263.0,UN,Libya,,,,,,
247547386287763456,,Ribuan Orang Serbu Kedubes AS di Mesir dan Libya http://t.co/IvuaZo1B,"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>",sukabumiNews1,sukabumiNews,,Media lokal berwawasan Internasional,4,15,Wed Sep 05 15:59:54 +0000 2012,1347869270.0,,,http://t.co/IvuaZo1B,,,,,
247547413403930626,,http://t.co/MIEaYsNR Stevens somehow believed in Mideast. I'm trying to understand.,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MaABoyd,MaABoyd,Loving AZ and ND,Past kid from wrong side of the tracks* frustrated writer* retired STAH mom* book&  pet lover,25,36,Wed Mar 07 18:30:12 +0000 2012,1347869277.0,,,http://t.co/MIEaYsNR,,,,,
247547453182722048,,"Terkait Kasus Kedubes AS, Libya Tangkap 50 orang http://t.co/BZmOwh8W","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",PedomanNEWS,PedomanNEWS ,Jakarta,"Portal Berita & Opini, Yang Menyajikan Informasi Secara #KritisdanCerdas.
E-mail: redaksi@pedomannews.com, marketing@pedomannews.com. Telp/Fax: 021 521 4508",20168,8889,Mon May 10 08:35:53 +0000 2010,1347869286.0,,,http://t.co/BZmOwh8W,,,,,
247547509382184962,,"UN ambassador says Libya attack was spontaneous - Newsday - 
Newsday 
 UN ambassador says Libya attac... http://t.co/rDXrrwv4","<a href=""http://postolog.com"" rel=""nofollow"">Postolog</a>",TrendWorldNews,Trending World News,,Best Trending News Around The World,194,0,Mon Apr 30 15:06:41 +0000 2012,1347869300.0,,,http://t.co/rDXrrwv4,,,,,
247547553497882624,,"Wow, peaceful demonstration in Libya apologizes for violence against US.""Chris Stevens was a friend to all Libyans."" http://t.co/MlCErfqk …",web,PedricL,pedric	Lancaster,"Las Vegas, Nevada",,2,10,Mon Sep 19 13:40:19 +0000 2011,1347869310.0,,,http://t.co/MlCErfqk,,,,,
247547614030073856,,"Barry is on the loose! In midst of upheaval in the mid east and aftermath of killings in Libya, he is going to focus on car parts from China","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",PolSatire,Political Satire,Pacific coast,"An Independent... but, there is no middle ground left! Searching for integrity in our GOV, and trying to bring change through pointed humor pointed at Wash DC.",467,461,Thu Jan 24 23:40:28 +0000 2008,1347869325.0,,,,,,,,
247547690366402560,,I find it sad/disturbing that the acting President of Libya is more credible on the riots than our own President Obama and his admin. #tcot,web,thejollylamas,jolly lama,west & east coast,"Conservative, Songwriter, Illustrator, Web Designer. Miserable sinner yet forgiven. In a committed relationship with the Creator of the Universe.",577,590,Mon Feb 15 03:06:37 +0000 2010,1347869343.0,tcot,,,,,,,
247547756686753792,,"In Libya, Salafi Muslims attack Orthodox church. They ""smashed 3 icons in the church courtyard and burned...flags"" http://t.co/ibVph1Km",web,nwarikoo,Niraj Warikoo,"Detroit, Michigan","Religion Reporter for Detroit Free Press @Freep. Also writes on immigration, civil rights, Occupy. Info in tweets not endorsements. Email:nwarikoo@freepress.com",2873,2044,Mon Jan 18 07:10:04 +0000 2010,1347869359.0,,,http://t.co/ibVph1Km,,,,,
247547841667547136,,"Canada closed its embassies in Egypt, Libya and Sudan for the day on Sunday http://t.co/aeM16lSg","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",BahrenegashCom,Bahrenegash.com,,"Bahrenegash.com -- Views, News and Opinions",7,12,Wed Mar 07 17:45:38 +0000 2012,1347869379.0,,,http://t.co/aeM16lSg,,,,,
247547844439990273,,بي بي سي - ليبيا:اعتقال 50 شخصا لصلتهم بالهجوم على القنصلية الامريكية ببنغازي #BBC #Libya http://t.co/WTY7mia2,"<a href=""http://www.itwitex.com"" rel=""nofollow"">itwitex</a>",itwitex,itwitex,,Latest news brief about arab countries ,817,0,Sun May 29 09:02:14 +0000 2011,1347869379.0,BBC,Libya,http://t.co/WTY7mia2,,,,,
247547852677603328,,"Rightbloggers Turn Benghazi Truthers, Spin Egypt, Libya Riots As Obama Treason #p2 http://t.co/HIsUF9iC","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",edroso,edroso,"Takoma Park, MD","You wrong, I write",1311,1117,Tue Aug 05 01:29:22 +0000 2008,1347869381.0,p2,,http://t.co/HIsUF9iC,,,,,
247547857668812800,,Obama ambassador caught lying about Libya attacks... http://t.co/86qpiFjd,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",stout_wesley,wesley stout,north carolina,,13,16,Fri Dec 30 04:17:02 +0000 2011,1347869383.0,,,http://t.co/86qpiFjd,,,,,
247547858436386820,,McCain to Hannity: Fox 'wrong about Libya' http://t.co/exmnveTQ ||Gotta love it when the old goat puts the young ass in his place!,web,Truth247,Mark D'Truth,USA,Pissed off Socialist tired of RW corporate pillaging of America. I believe it's time to take our country back from monied conservatives.,4420,3267,Wed Mar 11 10:40:59 +0000 2009,1347869383.0,,,http://t.co/exmnveTQ,,,,,
247547949272408065,,@RepPaulRyan From AUG.30 #libya Lebanon news - NOW Lebanon -Minister warns of “major Islamist threat” in Libya http://t.co/rYAIRUeD,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",plp1676,Michael Curley,,,119,480,Wed Jan 28 12:28:42 +0000 2009,1347869404.0,libya,,http://t.co/rYAIRUeD,,RepPaulRyan,,,
247547988547870720,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador say... http://t.co/yVPVYDST ★ NTN:http://t.co/hC3S5sYM,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",NewsTeamNine,News Team Nine,,Top news from around the world updated regularly,165,0,Thu Jul 05 14:21:52 +0000 2012,1347869414.0,,,http://t.co/yVPVYDST,http://t.co/hC3S5sYM,,,,
247547990796017664,,http://t.co/cwRl5e8h UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassado... http://t.co/r8gdBUtb [Cool shirts],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",GoWhereApparel,GoWhere Apparel,,Creative apparel designs from GoWhere,116,0,Fri Aug 03 18:48:35 +0000 2012,1347869414.0,,,http://t.co/cwRl5e8h,http://t.co/r8gdBUtb,,,,
247547996143763456,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/DmvOayYV,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",milijulidotcom,Milijuli,,Latest News From all the best news sites.,207,54,Mon Aug 31 05:34:46 +0000 2009,1347869416.0,,,http://t.co/DmvOayYV,,,,,
247548020592365569,,"Libya 'arrests 50' over US consulate deaths
http://t.co/pL01khZ1",web,dailystarnews,The Daily Star,Bangladesh,"Ranked no.1 English daily newspaper of Bangladesh, 'thedailystar.net' provides daily news updates and is the fastest way to know what's happening in and around.",5643,21,Sun Sep 27 08:54:28 +0000 2009,1347869421.0,,,http://t.co/pL01khZ1,,,,,
247548078217912320,,"ANTI MUSLIM VIDEO, ALL SIDES WRONGS EXPOSED?Real I... http://t.co/SJVFAYDA #1peace1 #peace #Middle East #Egypt #Libya #Syria","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",MakePeaceArt,Make Peace,,"MAKE PEACE is the new proactive making peace symbol world wide through artworks & sculptures inspiring all globally to Make Peace: http://www.makepeaceart.com
",275,1957,Mon Sep 03 19:19:28 +0000 2012,1347869435.0,1peace1,peace,http://t.co/SJVFAYDA,,,,,
247548125819068416,,Triumph of the imbeciles in our foreign policy http://t.co/LVB1loO2,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",WJGBalderama,Bill Balderama,"San Diego, CA","Naturalized US Citizen. Marine. Hiker/Climber. Christian. Pro-business, Pro-life, Pro-Israel. Tea Party activist. Gun enthusiast. All-around patriot.",2580,1963,Sat Nov 29 23:58:20 +0000 2008,1347869447.0,,,http://t.co/LVB1loO2,,,,,
247548129409388546,,#TeamFollowWack UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador ... http://t.co/JxrWrnt0 #TeamFollowBack,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",AutoFollowEngin,#1000Aday,,"ＲＥＴＷＥＥＴ ＯＮＬＹ ＩＦ ＹＯＵ ＦＯＬＬＯＷ ＢＡＣＫ
#TeamFollowWack 
#TeamFollowBack 
#AutoFollowBack 
#AutoFollow 
#TeamFollow 
#FollowBack 
#1000Aday 
#TFB",2683,181,Fri Oct 07 09:26:21 +0000 2011,1347869447.0,TeamFollowWack,TeamFollowBack,http://t.co/JxrWrnt0,,,,,
247548165039988738,247534748354875392,"RT @irsux69: @adamcarolla Hey Ace, can you retweet this, it's a fund raiser for Sean Smith's widow (libya diplo) and kids: http://t.co/q ...","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NicasioS,Nick S,"LV, NV","Live, love, be marry! WTF else is there!",20,34,Tue Jun 07 11:06:36 +0000 2011,1347869456.0,,,http://t.co/q,,irsux69,,,
247548164318580737,247547012533325824,"RT @ShababLibya: FYI extremists, today #Libya honours its martyrs who fought for this revolution.  You didn't take part then &amp; we wo ...",web,JeremiLLewis,Jeremi L Lewis,,"Dancer, chancer, free-style lancer.",1,30,Sat Sep 15 17:36:43 +0000 2012,1347869456.0,Libya,,,,ShababLibya,,,
247548200704167936,,"Ustadz Ba'asyir: Penghina Islam Wajib Dihukum Mati, Libya Perlu Ditiru: Menyikapi  penghinaan Nabi Muhammad Shal... http://t.co/IMEcE2zD","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",jengarmala,jeng armala,Indonesia,...then there will be khilafah on the method of prophethood.,145,304,Wed May 09 17:07:05 +0000 2012,1347869464.0,,,http://t.co/IMEcE2zD,,,,,
247548201660473344,247343604257923072,"RT @Jarjarbug: @davidgregory is gonna cover ""that 3 AM phone Call..."" you know, the one @BarackObama  slept through like a baby while #L ...","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Camelot1963,Madison,USA,FREEDOM is what we all deserve! ,535,545,Sun Aug 29 03:36:02 +0000 2010,1347869465.0,L,,,,Jarjarbug,,,
247548253988585472,,McCain: Libya Attacks Were Planned By Terrorists.   DUH !!!! http://t.co/1DydirY9,"<a href=""http://itunes.apple.com/us/app/the-huffington-post/id306621789?mt=8&uo=4"" rel=""nofollow"">The Huffington Post on iOS</a>",Ducalvados75,Dan macdonald,,,6,44,Sat Apr 10 01:25:48 +0000 2010,1347869477.0,,,http://t.co/1DydirY9,,,,,
247548292592975873,,Go shove how many people you arrested for Embassy attack and whether Alqaeda was involved up your ass and give us an army and police. #Libya,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChangeInLibya,Ismael,Libya,"Libyan student. Techie, tinkerer and web developer. Allergic to extremists, dictators and ignorance. Wishing the best for my country after 42 years of neglect.",16936,1609,Mon Nov 22 22:45:29 +0000 2010,1347869486.0,Libya,,,,,,,
247548332447236096,,UN ambassador says Libya attack was spontaneous - Newsday: NewsdayUN ambassador says Libya attack was spontaneou... http://t.co/jNQcJlCm,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",sheeptag,Sheep Tag,Newport Beach and Stockholm,In coordination with the International Sheep Tag Association,25,1,Mon Apr 20 09:04:25 +0000 2009,1347869496.0,,,http://t.co/jNQcJlCm,,,,,
247548423220367361,,"As for #Libya, here are some facts to consider &amp; decide for yourself 
http://t.co/NwnVVVq2",web,AnMustafa,Anwar ,"Sudan, part of Dar Al Islam",Forgive him who wrongs u; do good to him who does evil to u; & speak the truth even if it be against yourself. Inscription on Prop Mohamed's sword PBUH,701,568,Sat Feb 26 10:14:48 +0000 2011,1347869517.0,Libya,,http://t.co/NwnVVVq2,,,,,
247548446410694657,,John McCain: Libya attacks on U.S. officials were planned by terrorists http://t.co/irl2BLmh,"<a href=""http://www.huffingtonpost.com"" rel=""nofollow"">The Huffington Post</a>",HuffingtonPost,Huffington Post,,"The Internet Newspaper - 
Curated by @lauralizhibbard, @socialmia, @kerstinshamberg, @deanpraetorius, @travelinganna",2092254,5129,Thu Apr 24 14:07:28 +0000 2008,1347869523.0,,,http://t.co/irl2BLmh,,,,,
247548525309751296,,"Childish behavior, deadly consequences - Burlington Times News http://t.co/zQPcAwLU #Libya #Feb17","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",IndyLibya,Free Libya,,"Fighting for freedom, justice, democracy against tyranny and oppression. ",533,559,Thu Feb 24 10:00:30 +0000 2011,1347869542.0,Libya,Feb17,http://t.co/zQPcAwLU,,,,,
247548528832937984,,"A #FalseFlag led to WW1 &amp; WW2, was the anti Islam film &amp; attack in Benghazi Embassy a CIA false flag mission towards WW3? #Egypt #Libya",web,Faraankhan,Faraan Khan,Khuzdar,"CyberTrooper, Work against traitors/enemies of Pakistan.
If you are one of them, then your good days are counted.",235,54,Thu Jun 09 15:31:35 +0000 2011,1347869543.0,FalseFlag,Egypt,,,,,,
247548534323286016,,#RIP all those who loss their lives directly because of the riots/war going on in Lebanon and Libya.,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",tokkinsmoke,King TokkinSmoke,Toronto/ Scarborough,Blessed Father. Husband. Artist. Kush-burning furnace of love. A king of oneself. All I need from u is #respect and #loyalty. ,296,301,Mon Apr 23 13:33:08 +0000 2012,1347869544.0,RIP,,,,,,,
247548547384365056,,“@HuffingtonPost: John McCain: Libya attacks on U.S. officials were planned by terrorists http://t.co/POQqipEr”,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",johnpondoc,john chavez  ☯,Fort Bonifacio ☑ ,"Born from the marriage of the East & the West/Lives in an archipelago with 7,107 islands/a small country in the pacific/Las Islas de Filipinas/I'm a Filipino ©",200,1828,Wed Jun 09 07:33:55 +0000 2010,1347869547.0,,,http://t.co/POQqipEr,,HuffingtonPost,,,
247548590526971906,,"#WhatWouldSaveTheRomneyCampaign David Gregory, George Steffie and Brian Williams taking a trip to Libya","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dmmmrm,D McGrail,,Conservative,23,61,Thu Mar 22 15:07:12 +0000 2012,1347869557.0,WhatWouldSaveTheRomneyCampaign,,,,,,,
247548632344170497,,RT @HuffingtonPost: John McCain: Libya attacks on U.S. officials were planned by terrorists http://t.co/dqZ96cpQ,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",jacobsoboroff,Jacob Soboroff,"Los Angeles, CA","Host/Producer at @HuffPostLive. As Troy McClure said, you may remember me from @WhyTuesday, @AMCnews, @mtvpowerof12, @NBCSchoolPride, @CNN & @NPRWeekend.",7598,1818,Fri Mar 28 19:02:58 +0000 2008,1347869567.0,,,http://t.co/dqZ96cpQ,,HuffingtonPost,,,
247548683724398592,,RT @jacobsoboroff: RT @HuffingtonPost: John McCain: Libya attacks on U.S. officials were planned by terrorists http://t.co/m4glRmrY,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",BuzzFeedAndrew,Andrew Kaczynski,"Queens, NY",Reporter for @BuzzFeed Politics. Researching/reporting on all things 2012. I also like cats. RTs≠Endorsements. Send tips to Andrew.Kaczynski@BuzzFeed.com,30600,2084,Wed Jun 29 16:44:57 +0000 2011,1347869580.0,,,http://t.co/m4glRmrY,,jacobsoboroff,,,
247548727433236482,,"Islamists Killed Americas in Libya, but Right-Wing Christians Are to Blame?: http://t.co/ApFqU8aj via @youtube","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",postal16,Vera Simmons,,,654,349,Thu Nov 10 13:41:11 +0000 2011,1347869590.0,,,http://t.co/ApFqU8aj,,YouTube,,,
247548732030201856,,“@HuffingtonPost: John McCain: Libya attacks on U.S. officials were planned by terrorists http://t.co/sYD9E7dq” nAw man it was Barney,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m0d3rndayhippi3,kj,,SpaceHead✈,428,406,Sun Aug 01 15:32:29 +0000 2010,1347869591.0,,,http://t.co/sYD9E7dq,,HuffingtonPost,,,
247548769200132097,,Australians should NOT INTERFERE with your rampant inuedo while US Authorities and FBI are currently investigating Libya &amp; filmmaker #AusPol,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Snow_Crash,Meta Starostin,SecondLife,"Second Life: creator, builder, scripter, animator, mentor, dancer, actor, photographer, entrepreneur, virtual DJ and land owner.",441,112,Mon Feb 14 11:12:49 +0000 2011,1347869600.0,AusPol,,,,,,,
